Source,Source Name,IP,Service,Target,Timestamp
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE03,2025-01-27T14:39:59.867Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE01,2025-01-27T13:53:20.915Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE02,2025-01-27T13:53:20.913Z
10.168.146.150,10.168.146.150,10.168.146.150,File Share,FILESHARE04,2025-01-27T13:53:20.908Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2025-01-27T12:51:02.127Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2025-01-27T12:51:02.014Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2025-01-27T12:51:01.611Z
SERVER03,SERVER03,10.168.146.232,Uncategorized (USER01@DOMAIN.ORG),USER01,2025-01-27T10:00:00.877Z
10.168.145.201,10.168.145.201,10.168.145.201,File Share,FILESHARE04,2025-01-27T08:23:35.517Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE03,2025-01-27T07:08:51.228Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2025-01-27T06:28:17.407Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2025-01-27T06:23:30.989Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2025-01-27T06:23:30.474Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2025-01-27T05:48:10.838Z
SERVER08,SERVER08,10.168.146.120,Uncategorized (USER01@DOMAIN.ORG),USER01,2025-01-27T05:00:01.176Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE03,2025-01-27T04:13:35.880Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE02,2025-01-27T04:12:56.111Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE04,2025-01-27T04:12:56.095Z
10.168.146.150,10.168.146.150,10.168.146.150,File Share,FILESHARE01,2025-01-27T04:12:56.095Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2025-01-27T03:00:40.905Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2025-01-27T03:00:40.890Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2025-01-27T03:00:37.874Z
SERVER08,SERVER08,10.168.146.120,Uncategorized (USER01@DOMAIN.ORG),USER01,2025-01-27T02:00:00.179Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE04,2025-01-26T22:43:10.882Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2025-01-26T21:45:06.451Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE03,2025-01-26T21:10:35.685Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2025-01-26T20:43:06.064Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2025-01-26T20:43:05.955Z
10.168.145.78,10.168.145.78,10.168.145.78,File Share,FILESHARE01,2025-01-26T20:03:09.456Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE03,2025-01-26T18:57:22.075Z
10.168.146.150,10.168.146.150,10.168.146.150,File Share,FILESHARE01,2025-01-26T18:22:31.055Z
10.168.146.150,10.168.146.150,10.168.146.150,File Share,FILESHARE04,2025-01-26T18:22:31.055Z
10.168.146.150,10.168.146.150,10.168.146.150,File Share,FILESHARE02,2025-01-26T18:22:31.055Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2025-01-26T17:20:17.690Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2025-01-26T17:20:17.690Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2025-01-26T17:20:14.689Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE04,2025-01-26T12:52:46.645Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE03,2025-01-26T12:19:24.364Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2025-01-26T11:29:53.554Z
10.168.145.201,10.168.145.201,10.168.145.201,File Share,FILESHARE01,2025-01-26T11:02:41.860Z
10.168.145.201,10.168.145.201,10.168.145.201,File Share,FILESHARE02,2025-01-26T11:02:41.860Z
SERVER03,SERVER03,10.168.146.232,Uncategorized (USER01@DOMAIN.ORG),USER01,2025-01-26T11:00:00.305Z
10.168.145.78,10.168.145.78,10.168.145.78,File Share,FILESHARE01,2025-01-26T10:18:05.519Z
SERVER03,SERVER03,10.168.146.232,Uncategorized (USER01@DOMAIN.ORG),USER01,2025-01-26T10:00:00.704Z
10.168.146.101,10.168.146.101,10.168.146.101,Uncategorized (USER01@DOMAIN.ORG),USER01,2025-01-26T10:00:00.470Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE01,2025-01-26T08:42:09.491Z
10.168.146.150,10.168.146.150,10.168.146.150,File Share,FILESHARE02,2025-01-26T08:42:06.475Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE04,2025-01-26T08:42:06.475Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE03,2025-01-26T08:26:06.553Z
SERVER08,SERVER08,10.168.146.120,Uncategorized (USER01@DOMAIN.ORG),USER01,2025-01-26T08:15:01.230Z
SERVER03,SERVER03,10.168.146.232,Uncategorized (USER01@DOMAIN.ORG),USER01,2025-01-26T08:00:00.302Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2025-01-26T07:29:54.167Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2025-01-26T07:29:54.167Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2025-01-26T07:29:51.171Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE04,2025-01-26T03:12:22.279Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2025-01-26T02:36:42.259Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE03,2025-01-26T02:02:09.976Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2025-01-26T01:12:20.179Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2025-01-26T01:12:17.163Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2025-01-26T00:33:13.575Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE03,2025-01-25T23:44:53.000Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE04,2025-01-25T22:51:41.040Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE02,2025-01-25T22:51:41.025Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE01,2025-01-25T22:51:41.025Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2025-01-25T21:49:31.200Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2025-01-25T21:49:30.904Z
10.168.146.61,10.168.146.61,10.168.146.61,File Share,FILESHARE04,2025-01-25T21:49:27.893Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE04,2025-01-25T17:21:56.965Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2025-01-25T16:07:21.909Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE03,2025-01-25T15:42:55.144Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2025-01-25T15:31:52.435Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2025-01-25T15:31:52.404Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2025-01-25T14:48:24.016Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE03,2025-01-25T14:35:39.517Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE04,2025-01-25T13:21:19.860Z
10.168.146.150,10.168.146.150,10.168.146.150,File Share,FILESHARE02,2025-01-25T13:21:16.859Z
10.168.146.150,10.168.146.150,10.168.146.150,File Share,FILESHARE01,2025-01-25T13:21:16.859Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2025-01-25T11:59:04.570Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2025-01-25T11:59:04.569Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2025-01-25T11:59:04.475Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE04,2025-01-25T07:41:32.764Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE03,2025-01-25T06:24:36.086Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2025-01-25T05:41:28.416Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2025-01-25T05:41:28.119Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2025-01-25T05:23:07.933Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2025-01-25T05:03:08.601Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE03,2025-01-25T04:33:23.404Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2025-01-25T03:52:05.901Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE02,2025-01-25T03:40:54.946Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE01,2025-01-25T03:40:51.935Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE04,2025-01-25T03:40:51.935Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2025-01-25T01:58:43.384Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2025-01-25T01:58:43.368Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2025-01-25T01:58:40.338Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2025-01-24T23:58:35.527Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2025-01-24T23:58:35.527Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2025-01-24T23:58:35.527Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE04,2025-01-24T21:51:08.290Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE03,2025-01-24T20:02:20.971Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2025-01-24T20:01:03.791Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2025-01-24T20:01:03.791Z
10.168.145.78,10.168.145.78,10.168.145.78,File Share,FILESHARE01,2025-01-24T19:18:07.587Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE03,2025-01-24T19:01:10.064Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE04,2025-01-24T17:50:29.931Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE02,2025-01-24T17:50:26.936Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE01,2025-01-24T17:50:26.936Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2025-01-24T17:04:35.504Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2025-01-24T14:08:14.961Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2025-01-24T14:08:14.961Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2025-01-24T14:08:11.954Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE04,2025-01-24T12:10:44.478Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE03,2025-01-24T11:16:09.053Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2025-01-24T10:10:42.474Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2025-01-24T10:10:39.474Z
SERVER03,SERVER03,10.168.146.232,Uncategorized (USER01@DOMAIN.ORG),USER01,2025-01-24T10:00:00.250Z
10.168.145.78,10.168.145.78,10.168.145.78,File Share,FILESHARE01,2025-01-24T09:33:15.255Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE03,2025-01-24T08:15:53.559Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE01,2025-01-24T08:10:02.395Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE02,2025-01-24T08:10:02.395Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE04,2025-01-24T08:10:02.348Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2025-01-24T08:07:24.670Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE03,2025-01-24T08:07:24.611Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2025-01-24T04:27:51.601Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2025-01-24T04:27:51.600Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2025-01-24T04:27:48.593Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE04,2025-01-24T02:20:19.553Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE03,2025-01-24T00:35:54.619Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2025-01-24T00:30:18.093Z
10.168.145.201,10.168.145.201,10.168.145.201,File Share,FILESHARE01,2025-01-24T00:30:15.082Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2025-01-23T23:48:11.955Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE03,2025-01-23T23:30:39.607Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE02,2025-01-23T22:19:39.916Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE04,2025-01-23T22:19:36.906Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE01,2025-01-23T22:19:36.906Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2025-01-23T21:56:12.248Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE03,2025-01-23T21:56:12.201Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2025-01-23T18:37:28.178Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2025-01-23T18:37:28.172Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2025-01-23T18:37:25.169Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE04,2025-01-23T16:39:55.479Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE03,2025-01-23T15:49:41.566Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2025-01-23T14:39:50.822Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2025-01-23T14:39:50.712Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2025-01-23T14:03:13.721Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2025-01-23T13:13:01.696Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE03,2025-01-23T13:13:01.636Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE01,2025-01-23T12:39:12.218Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE04,2025-01-23T12:39:12.218Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE02,2025-01-23T12:39:12.218Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE03,2025-01-23T12:36:24.044Z
SERVER03,SERVER03,10.168.146.232,Uncategorized (USER01@DOMAIN.ORG),USER01,2025-01-23T10:00:01.293Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2025-01-23T08:57:04.886Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2025-01-23T08:57:04.877Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2025-01-23T08:57:01.880Z
10.168.146.232,10.168.146.232,10.168.146.232,Computer Access,SERVER03,2025-01-23T08:01:16.169Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE04,2025-01-23T06:49:31.063Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE03,2025-01-23T05:36:26.689Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2025-01-23T04:59:26.577Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2025-01-23T04:59:26.255Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2025-01-23T04:18:17.731Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE03,2025-01-23T03:58:10.725Z
10.168.146.150,10.168.146.150,10.168.146.150,File Share,FILESHARE02,2025-01-23T02:48:47.208Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE04,2025-01-23T02:48:47.208Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE01,2025-01-23T02:48:47.208Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2025-01-23T02:09:48.842Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE03,2025-01-23T02:09:48.795Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2025-01-22T23:16:41.809Z
10.168.146.61,10.168.146.61,10.168.146.61,File Share,FILESHARE02,2025-01-22T23:16:38.793Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2025-01-22T23:16:38.793Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE04,2025-01-22T20:49:05.944Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE03,2025-01-22T20:32:14.490Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2025-01-22T19:19:02.178Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2025-01-22T19:19:02.132Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE04,2025-01-22T18:49:00.878Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2025-01-22T18:18:03.086Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2025-01-22T17:42:38.560Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE03,2025-01-22T17:42:38.513Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE03,2025-01-22T17:13:09.449Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE01,2025-01-22T17:08:22.630Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE02,2025-01-22T17:08:22.614Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE04,2025-01-22T17:08:22.614Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE03,2025-01-22T17:04:54.302Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2025-01-22T16:58:59.496Z
10.168.145.201,10.168.145.201,10.168.145.201,File Share,FILESHARE02,2025-01-22T16:58:56.496Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2025-01-22T16:18:04.328Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2025-01-22T13:26:16.031Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2025-01-22T13:26:15.921Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2025-01-22T13:26:15.625Z
SERVER03,SERVER03,10.168.146.232,Uncategorized (USER01@DOMAIN.ORG),USER01,2025-01-22T10:00:00.991Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE04,2025-01-22T09:08:37.464Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE03,2025-01-22T08:33:57.620Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE03,2025-01-22T08:05:37.477Z
10.168.145.201,10.168.145.201,10.168.145.201,File Share,FILESHARE02,2025-01-22T07:28:33.226Z
10.168.145.201,10.168.145.201,10.168.145.201,File Share,FILESHARE01,2025-01-22T07:28:33.226Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE04,2025-01-22T07:19:50.061Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE01,2025-01-22T07:19:50.061Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE02,2025-01-22T07:19:50.061Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2025-01-22T07:13:17.881Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE03,2025-01-22T07:13:17.834Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2025-01-22T06:33:12.289Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2025-01-22T03:45:55.007Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2025-01-22T03:45:54.991Z
10.168.146.61,10.168.146.61,10.168.146.61,File Share,FILESHARE02,2025-01-22T03:45:52.007Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE04,2025-01-21T23:28:13.294Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE03,2025-01-21T23:15:24.570Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2025-01-21T22:27:15.074Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE03,2025-01-21T22:27:14.980Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE03,2025-01-21T22:03:44.085Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE01,2025-01-21T21:47:33.718Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE02,2025-01-21T21:47:33.718Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE04,2025-01-21T21:47:33.593Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2025-01-21T21:38:11.720Z
10.168.145.201,10.168.145.201,10.168.145.201,File Share,FILESHARE02,2025-01-21T21:38:08.704Z
10.168.145.78,10.168.145.78,10.168.145.78,File Share,FILESHARE01,2025-01-21T20:48:05.263Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE03,2025-01-21T19:21:19.274Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE01,2025-01-21T19:17:27.351Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE02,2025-01-21T19:17:27.336Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE04,2025-01-21T19:17:27.226Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2025-01-21T17:55:31.624Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2025-01-21T17:55:31.624Z
10.168.146.61,10.168.146.61,10.168.146.61,File Share,FILESHARE02,2025-01-21T17:55:28.655Z
10.168.145.201,10.168.145.201,10.168.145.201,File Share,FILESHARE04,2025-01-21T13:37:48.286Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2025-01-21T11:57:47.285Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2025-01-21T11:57:44.274Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE03,2025-01-21T11:50:29.861Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2025-01-21T11:30:02.441Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE03,2025-01-21T11:30:02.394Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2025-01-21T11:03:06.369Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE03,2025-01-21T10:13:49.157Z
SERVER04,SERVER04,10.168.146.102,File Share,DC02,2025-01-21T10:13:48.700Z
SERVER03,SERVER03,10.168.146.232,Uncategorized (USER01@DOMAIN.ORG),USER01,2025-01-21T10:00:00.968Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE02,2025-01-21T09:27:02.273Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE04,2025-01-21T09:27:02.171Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE01,2025-01-21T09:27:02.164Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2025-01-21T08:15:06.060Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2025-01-21T08:15:05.951Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2025-01-21T08:15:05.544Z
10.168.145.201,10.168.145.201,10.168.145.201,File Share,FILESHARE04,2025-01-21T03:57:24.422Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE03,2025-01-21T02:51:17.435Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2025-01-21T02:26:51.787Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE03,2025-01-21T02:26:51.740Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2025-01-21T02:07:22.723Z
10.168.145.201,10.168.145.201,10.168.145.201,File Share,FILESHARE01,2025-01-21T02:07:19.728Z
10.168.145.78,10.168.145.78,10.168.145.78,File Share,FILESHARE01,2025-01-21T01:18:11.321Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE03,2025-01-21T01:08:35.227Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE01,2025-01-20T23:46:37.960Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE04,2025-01-20T23:46:37.672Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE02,2025-01-20T23:46:37.569Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2025-01-20T22:24:44.826Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2025-01-20T22:24:44.826Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2025-01-20T22:24:41.825Z
10.168.145.201,10.168.145.201,10.168.145.201,File Share,FILESHARE04,2025-01-20T18:06:59.958Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE03,2025-01-20T17:57:04.982Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE01,2025-01-20T16:26:55.918Z
SERVER01,SERVER01,10.168.145.201,File Share,FILESHARE02,2025-01-20T16:26:55.809Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2025-01-20T16:17:39.135Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE03,2025-01-20T16:17:39.104Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2025-01-20T15:33:08.317Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE03,2025-01-20T14:32:19.602Z
SERVER02,SERVER02,10.168.146.61,File Share,DC05,2025-01-20T14:20:36.830Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE04,2025-01-20T14:06:12.968Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE02,2025-01-20T14:06:12.968Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE01,2025-01-20T14:06:12.921Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2025-01-20T12:44:21.778Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2025-01-20T12:44:18.777Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2025-01-20T12:44:18.777Z
